,TRTALONE,year
215831,950,2020
215832,825,2020
215833,20,2020
215834,45,2020
215835,203,2020
215836,820,2020
215837,500,2020
215838,330,2020
215839,850,2020
215840,285,2020
215841,433,2020
215842,675,2020
215843,420,2020
215844,810,2020
215845,110,2020
215846,0,2020
215847,300,2020
215848,330,2020
215849,120,2020
215850,30,2020
215851,660,2020
215852,90,2020
215853,70,2020
215854,960,2020
215855,255,2020
215856,395,2020
215857,120,2020
215858,166,2020
215859,420,2020
215860,90,2020
215861,1020,2020
215862,0,2020
215863,0,2020
215864,118,2020
215865,15,2020
215866,830,2020
215867,300,2020
215868,80,2020
215869,405,2020
215870,185,2020
215871,0,2020
215872,720,2020
215873,525,2020
215874,90,2020
215875,840,2020
215876,510,2020
215877,660,2020
215878,0,2020
215879,405,2020
215880,205,2020
215881,0,2020
215882,916,2020
215883,390,2020
215884,90,2020
215885,140,2020
215886,432,2020
215887,210,2020
215888,255,2020
215889,420,2020
215890,890,2020
215891,190,2020
215892,185,2020
215893,30,2020
215894,165,2020
215895,240,2020
215896,655,2020
215897,210,2020
215898,455,2020
215899,602,2020
215900,170,2020
215901,180,2020
215902,647,2020
215903,160,2020
215904,30,2020
215905,250,2020
215906,5,2020
215907,390,2020
215908,60,2020
215909,193,2020
215910,150,2020
215911,164,2020
215912,24,2020
215913,915,2020
215914,810,2020
215915,280,2020
215916,755,2020
215917,160,2020
215918,50,2020
215919,60,2020
215920,80,2020
215921,240,2020
215922,0,2020
215923,800,2020
215924,915,2020
215925,240,2020
215926,960,2020
215927,190,2020
215928,80,2020
215929,560,2020
215930,450,2020
215931,45,2020
215932,339,2020
215933,545,2020
215934,235,2020
215935,680,2020
215936,210,2020
215937,612,2020
215938,665,2020
215939,105,2020
215940,355,2020
215941,278,2020
215942,840,2020
215943,0,2020
215944,86,2020
215945,0,2020
215946,720,2020
215947,246,2020
215948,720,2020
215949,90,2020
215950,135,2020
215951,707,2020
215952,290,2020
215953,161,2020
215954,180,2020
215955,310,2020
215956,420,2020
215957,155,2020
215958,0,2020
215959,785,2020
215960,335,2020
215961,210,2020
215962,0,2020
215963,890,2020
215964,80,2020
215965,60,2020
215966,120,2020
215967,230,2020
215968,900,2020
215969,540,2020
215970,630,2020
215971,480,2020
215972,920,2020
215973,630,2020
215974,840,2020
215975,110,2020
215976,700,2020
215977,570,2020
215978,220,2020
215979,305,2020
215980,270,2020
215981,310,2020
215982,720,2020
215983,120,2020
215984,187,2020
215985,180,2020
215986,50,2020
215987,379,2020
215988,60,2020
215989,620,2020
215990,960,2020
215991,215,2020
215992,40,2020
215993,108,2020
215994,605,2020
215995,450,2020
215996,170,2020
215997,970,2020
215998,295,2020
215999,320,2020
216000,145,2020
216001,230,2020
216002,227,2020
216003,183,2020
216004,256,2020
216005,330,2020
216006,440,2020
216007,990,2020
216008,405,2020
216009,725,2020
216010,340,2020
216011,780,2020
216012,550,2020
216013,170,2020
216014,640,2020
216015,125,2020
216016,458,2020
216017,1020,2020
216018,0,2020
216019,180,2020
216020,580,2020
216021,30,2020
216022,440,2020
216023,450,2020
216024,280,2020
216025,88,2020
216026,330,2020
216027,67,2020
216028,75,2020
216029,20,2020
216030,353,2020
216031,275,2020
216032,545,2020
216033,290,2020
216034,397,2020
216035,180,2020
216036,255,2020
216037,360,2020
216038,45,2020
216039,30,2020
216040,760,2020
216041,960,2020
216042,645,2020
216043,600,2020
216044,504,2020
216045,660,2020
216046,642,2020
216047,409,2020
216048,90,2020
216049,335,2020
216050,260,2020
216051,309,2020
216052,410,2020
216053,415,2020
216054,195,2020
216055,630,2020
216056,575,2020
216057,210,2020
216058,41,2020
216059,280,2020
216060,990,2020
216061,765,2020
216062,510,2020
216063,1080,2020
216064,580,2020
216065,60,2020
216066,185,2020
216067,180,2020
216068,0,2020
216069,315,2020
216070,0,2020
216071,330,2020
216072,510,2020
216073,325,2020
216074,0,2020
216075,1050,2020
216076,60,2020
216077,752,2020
216078,367,2020
216079,215,2020
216080,800,2020
216081,188,2020
216082,45,2020
216083,947,2020
216084,180,2020
216085,0,2020
216086,215,2020
216087,70,2020
216088,855,2020
216089,240,2020
216090,0,2020
216091,40,2020
216092,175,2020
216093,705,2020
216094,675,2020
216095,220,2020
216096,260,2020
216097,585,2020
216098,634,2020
216099,255,2020
216100,435,2020
216101,80,2020
216102,4,2020
216103,385,2020
216104,30,2020
216105,200,2020
216106,20,2020
216107,650,2020
216108,915,2020
216109,100,2020
216110,185,2020
216111,345,2020
216112,35,2020
216113,715,2020
216114,640,2020
216115,747,2020
216116,205,2020
216117,115,2020
216118,25,2020
216119,900,2020
216120,0,2020
216121,290,2020
216122,45,2020
216123,192,2020
216124,0,2020
216125,0,2020
216126,204,2020
216127,270,2020
216128,700,2020
216129,90,2020
216130,515,2020
216131,398,2020
216132,675,2020
216133,60,2020
216134,165,2020
216135,333,2020
216136,510,2020
216137,390,2020
216138,317,2020
216139,834,2020
216140,810,2020
216141,330,2020
216142,235,2020
216143,850,2020
216144,30,2020
216145,705,2020
216146,540,2020
216147,0,2020
216148,630,2020
216149,250,2020
216150,870,2020
216151,410,2020
216152,95,2020
216153,407,2020
216154,0,2020
216155,280,2020
216156,670,2020
216157,90,2020
216158,224,2020
216159,630,2020
216160,985,2020
216161,915,2020
216162,113,2020
216163,430,2020
216164,390,2020
216165,180,2020
216166,158,2020
216167,110,2020
216168,140,2020
216169,225,2020
216170,395,2020
216171,530,2020
216172,552,2020
216173,60,2020
216174,195,2020
216175,215,2020
216176,480,2020
216177,750,2020
216178,0,2020
216179,75,2020
216180,50,2020
216181,1140,2020
216182,810,2020
216183,450,2020
216184,470,2020
216185,270,2020
216186,40,2020
216187,630,2020
216188,257,2020
216189,0,2020
216190,325,2020
216191,545,2020
216192,220,2020
216193,630,2020
216194,515,2020
216195,233,2020
216196,420,2020
216197,265,2020
216198,670,2020
216199,450,2020
216200,93,2020
216201,150,2020
216202,3,2020
216203,0,2020
216204,406,2020
216205,420,2020
216206,428,2020
216207,100,2020
216208,580,2020
216209,250,2020
216210,150,2020
216211,219,2020
216212,835,2020
216213,550,2020
216214,335,2020
216215,526,2020
216216,650,2020
216217,750,2020
216218,720,2020
216219,400,2020
216220,314,2020
216221,200,2020
216222,0,2020
216223,210,2020
216224,140,2020
216225,210,2020
216226,0,2020
216227,80,2020
216228,195,2020
216229,75,2020
216230,690,2020
216231,50,2020
216232,120,2020
216233,711,2020
216234,115,2020
216235,175,2020
216236,30,2020
216237,645,2020
216238,570,2020
216239,90,2020
216240,164,2020
216241,190,2020
216242,120,2020
216243,350,2020
216244,724,2020
216245,340,2020
216246,780,2020
216247,90,2020
216248,630,2020
216249,100,2020
216250,375,2020
216251,780,2020
216252,455,2020
216253,380,2020
216254,150,2020
216255,840,2020
216256,176,2020
216257,315,2020
216258,93,2020
216259,375,2020
216260,675,2020
216261,80,2020
216262,135,2020
216263,460,2020
216264,143,2020
216265,0,2020
216266,295,2020
216267,840,2020
216268,870,2020
216269,250,2020
216270,90,2020
216271,105,2020
216272,60,2020
216273,410,2020
216274,117,2020
216275,50,2020
216276,90,2020
216277,240,2020
216278,240,2020
216279,70,2020
216280,671,2020
216281,315,2020
216282,40,2020
216283,900,2020
216284,0,2020
216285,195,2020
216286,420,2020
216287,45,2020
216288,750,2020
216289,502,2020
216290,60,2020
216291,920,2020
216292,105,2020
216293,0,2020
216294,90,2020
216295,155,2020
216296,105,2020
216297,60,2020
216298,30,2020
216299,400,2020
216300,0,2020
216301,0,2020
216302,510,2020
216303,125,2020
216304,0,2020
216305,180,2020
216306,260,2020
216307,245,2020
216308,132,2020
216309,405,2020
216310,609,2020
216311,98,2020
216312,760,2020
216313,890,2020
216314,885,2020
216315,945,2020
216316,315,2020
216317,190,2020
216318,60,2020
216319,695,2020
216320,566,2020
216321,705,2020
216322,1045,2020
216323,400,2020
216324,295,2020
216325,775,2020
216326,200,2020
216327,570,2020
216328,255,2020
216329,66,2020
216330,0,2020
216331,150,2020
216332,195,2020
216333,550,2020
216334,30,2020
216335,480,2020
216336,385,2020
216337,620,2020
216338,165,2020
216339,240,2020
216340,105,2020
216341,500,2020
216342,360,2020
216343,680,2020
216344,190,2020
216345,900,2020
216346,145,2020
216347,570,2020
216348,470,2020
216349,203,2020
216350,225,2020
216351,855,2020
216352,750,2020
216353,625,2020
216354,375,2020
216355,390,2020
216356,370,2020
216357,780,2020
216358,100,2020
216359,90,2020
216360,532,2020
216361,180,2020
216362,105,2020
216363,750,2020
216364,80,2020
216365,90,2020
216366,517,2020
216367,390,2020
216368,390,2020
216369,428,2020
216370,140,2020
216371,686,2020
216372,405,2020
216373,120,2020
216374,240,2020
216375,20,2020
216376,30,2020
216377,350,2020
216378,165,2020
216379,580,2020
216380,960,2020
216381,230,2020
216382,165,2020
216383,115,2020
216384,584,2020
216385,200,2020
216386,540,2020
216387,20,2020
216388,30,2020
216389,868,2020
216390,525,2020
216391,210,2020
216392,1170,2020
216393,216,2020
216394,237,2020
216395,120,2020
216396,325,2020
216397,85,2020
216398,610,2020
216399,820,2020
216400,149,2020
216401,30,2020
216402,885,2020
216403,160,2020
216404,606,2020
216405,300,2020
216406,540,2020
216407,415,2020
216408,217,2020
216409,445,2020
216410,760,2020
216411,900,2020
216412,240,2020
216413,355,2020
216414,515,2020
216415,800,2020
216416,120,2020
216417,0,2020
216418,245,2020
216419,160,2020
216420,20,2020
216421,140,2020
216422,780,2020
216423,300,2020
216424,985,2020
216425,360,2020
216426,0,2020
216427,685,2020
216428,639,2020
216429,540,2020
216430,340,2020
216431,750,2020
216432,210,2020
216433,125,2020
216434,510,2020
216435,505,2020
216436,550,2020
216437,105,2020
216438,0,2020
216439,220,2020
216440,637,2020
216441,690,2020
216442,195,2020
216443,165,2020
216444,8,2020
216445,60,2020
216446,20,2020
216447,60,2020
216448,100,2020
216449,350,2020
216450,140,2020
216451,720,2020
216452,20,2020
216453,152,2020
216454,1005,2020
216455,710,2020
216456,110,2020
216457,0,2020
216458,1050,2020
216459,259,2020
216460,655,2020
216461,420,2020
216462,145,2020
216463,755,2020
216464,520,2020
216465,241,2020
216466,180,2020
216467,1005,2020
216468,646,2020
216469,37,2020
216470,120,2020
216471,835,2020
216472,300,2020
216473,181,2020
216474,147,2020
216475,0,2020
216476,397,2020
216477,145,2020
216478,350,2020
216479,45,2020
216480,320,2020
216481,780,2020
216482,770,2020
216483,941,2020
216484,0,2020
216485,180,2020
216486,596,2020
216487,850,2020
216488,222,2020
216489,630,2020
216490,270,2020
216491,1320,2020
216492,241,2020
216493,110,2020
216494,702,2020
216495,95,2020
216496,6,2020
216497,434,2020
216498,150,2020
216499,545,2020
216500,0,2020
216501,265,2020
216502,580,2020
216503,182,2020
216504,825,2020
216505,30,2020
216506,179,2020
216507,765,2020
216508,355,2020
216509,190,2020
216510,190,2020
216511,295,2020
216512,271,2020
216513,910,2020
216514,130,2020
216515,0,2020
216516,240,2020
216517,345,2020
216518,915,2020
216519,0,2020
216520,230,2020
216521,211,2020
216522,275,2020
216523,195,2020
216524,100,2020
216525,60,2020
216526,360,2020
216527,870,2020
216528,350,2020
216529,360,2020
216530,225,2020
216531,490,2020
216532,165,2020
216533,575,2020
216534,0,2020
216535,135,2020
216536,280,2020
216537,240,2020
216538,180,2020
216539,307,2020
216540,85,2020
216541,185,2020
216542,501,2020
216543,190,2020
216544,140,2020
216545,118,2020
216546,175,2020
216547,70,2020
216548,343,2020
216549,325,2020
216550,620,2020
216551,216,2020
216552,0,2020
216553,241,2020
216554,800,2020
216555,945,2020
216556,538,2020
216557,40,2020
216558,70,2020
216559,390,2020
216560,140,2020
216561,120,2020
216562,120,2020
216563,660,2020
216564,75,2020
216565,260,2020
216566,245,2020
216567,595,2020
216568,243,2020
216569,70,2020
216570,850,2020
216571,180,2020
216572,353,2020
216573,300,2020
216574,285,2020
216575,120,2020
216576,765,2020
216577,750,2020
216578,35,2020
216579,1020,2020
216580,820,2020
216581,35,2020
216582,345,2020
216583,630,2020
216584,480,2020
216585,295,2020
216586,795,2020
216587,265,2020
216588,450,2020
216589,195,2020
216590,95,2020
216591,141,2020
216592,940,2020
216593,100,2020
216594,0,2020
216595,0,2020
216596,390,2020
216597,603,2020
216598,37,2020
216599,420,2020
216600,310,2020
216601,145,2020
216602,462,2020
216603,0,2020
216604,220,2020
216605,35,2020
216606,691,2020
216607,475,2020
216608,810,2020
216609,0,2020
216610,570,2020
216611,305,2020
216612,130,2020
216613,160,2020
216614,166,2020
216615,675,2020
216616,171,2020
216617,225,2020
216618,600,2020
216619,870,2020
216620,470,2020
216621,135,2020
216622,870,2020
216623,290,2020
216624,685,2020
216625,0,2020
216626,280,2020
216627,255,2020
216628,120,2020
216629,140,2020
216630,282,2020
216631,210,2020
216632,660,2020
216633,205,2020
216634,812,2020
216635,750,2020
216636,105,2020
216637,120,2020
216638,465,2020
216639,270,2020
216640,152,2020
216641,385,2020
216642,690,2020
216643,720,2020
216644,725,2020
216645,66,2020
216646,431,2020
216647,911,2020
216648,300,2020
216649,0,2020
216650,110,2020
216651,675,2020
216652,285,2020
216653,780,2020
216654,60,2020
216655,225,2020
216656,120,2020
216657,195,2020
216658,520,2020
216659,840,2020
216660,105,2020
216661,465,2020
216662,305,2020
216663,147,2020
216664,690,2020
216665,785,2020
216666,105,2020
216667,875,2020
216668,255,2020
216669,403,2020
216670,0,2020
216671,509,2020
216672,375,2020
216673,150,2020
216674,495,2020
216675,460,2020
216676,115,2020
216677,615,2020
216678,49,2020
216679,350,2020
216680,645,2020
216681,390,2020
216682,244,2020
216683,162,2020
216684,600,2020
216685,180,2020
216686,765,2020
216687,0,2020
216688,194,2020
216689,30,2020
216690,720,2020
216691,100,2020
216692,765,2020
216693,345,2020
216694,615,2020
216695,85,2020
216696,690,2020
216697,510,2020
216698,863,2020
216699,270,2020
216700,385,2020
216701,625,2020
216702,915,2020
216703,480,2020
216704,390,2020
216705,765,2020
216706,120,2020
216707,336,2020
216708,140,2020
216709,630,2020
216710,540,2020
216711,305,2020
216712,930,2020
216713,260,2020
216714,1005,2020
216715,5,2020
216716,425,2020
216717,530,2020
216718,240,2020
216719,705,2020
216720,285,2020
216721,8,2020
216722,30,2020
216723,0,2020
216724,340,2020
216725,540,2020
216726,660,2020
216727,630,2020
216728,930,2020
216729,95,2020
216730,0,2020
216731,70,2020
216732,145,2020
216733,310,2020
216734,540,2020
216735,345,2020
216736,247,2020
216737,0,2020
216738,145,2020
216739,660,2020
216740,900,2020
216741,215,2020
216742,509,2020
216743,375,2020
216744,150,2020
216745,113,2020
216746,563,2020
216747,25,2020
216748,195,2020
216749,300,2020
216750,20,2020
216751,170,2020
216752,353,2020
216753,120,2020
216754,435,2020
216755,60,2020
216756,240,2020
216757,322,2020
216758,390,2020
216759,800,2020
216760,584,2020
216761,175,2020
216762,692,2020
216763,115,2020
216764,550,2020
216765,500,2020
216766,60,2020
216767,145,2020
216768,297,2020
216769,185,2020
216770,293,2020
216771,420,2020
216772,100,2020
216773,115,2020
216774,505,2020
216775,45,2020
216776,123,2020
216777,5,2020
216778,120,2020
216779,780,2020
216780,190,2020
216781,485,2020
216782,40,2020
216783,245,2020
216784,65,2020
216785,750,2020
216786,465,2020
216787,840,2020
216788,0,2020
216789,665,2020
216790,73,2020
216791,260,2020
216792,405,2020
216793,770,2020
216794,720,2020
216795,0,2020
216796,825,2020
216797,145,2020
216798,219,2020
216799,350,2020
216800,455,2020
216801,605,2020
216802,0,2020
216803,435,2020
216804,510,2020
216805,255,2020
216806,510,2020
216807,405,2020
216808,670,2020
216809,300,2020
216810,960,2020
216811,340,2020
216812,180,2020
216813,90,2020
216814,165,2020
216815,120,2020
216816,673,2020
216817,240,2020
216818,542,2020
216819,130,2020
216820,475,2020
216821,265,2020
216822,210,2020
216823,70,2020
216824,300,2020
216825,260,2020
216826,990,2020
216827,0,2020
216828,370,2020
216829,245,2020
216830,150,2020
216831,495,2020
216832,285,2020
216833,0,2020
216834,140,2020
216835,390,2020
216836,1050,2020
216837,780,2020
216838,855,2020
216839,865,2020
216840,60,2020
216841,60,2020
216842,380,2020
216843,450,2020
216844,378,2020
216845,380,2020
216846,0,2020
216847,615,2020
216848,130,2020
216849,215,2020
216850,135,2020
216851,120,2020
216852,618,2020
216853,205,2020
216854,0,2020
216855,210,2020
216856,569,2020
216857,205,2020
216858,815,2020
216859,245,2020
216860,605,2020
216861,930,2020
216862,145,2020
216863,451,2020
216864,360,2020
216865,230,2020
216866,742,2020
216867,315,2020
216868,90,2020
216869,1109,2020
216870,120,2020
216871,73,2020
216872,840,2020
216873,285,2020
216874,930,2020
216875,270,2020
216876,190,2020
216877,470,2020
216878,165,2020
216879,85,2020
216880,490,2020
216881,1230,2020
216882,0,2020
216883,889,2020
216884,180,2020
216885,40,2020
216886,145,2020
216887,0,2020
216888,845,2020
216889,885,2020
216890,135,2020
216891,490,2020
216892,810,2020
216893,180,2020
216894,80,2020
216895,750,2020
216896,875,2020
216897,155,2020
216898,335,2020
216899,120,2020
216900,897,2020
216901,667,2020
216902,30,2020
216903,290,2020
216904,840,2020
216905,255,2020
216906,435,2020
216907,586,2020
216908,320,2020
216909,227,2020
216910,690,2020
216911,0,2020
216912,900,2020
216913,120,2020
216914,105,2020
216915,30,2020
216916,0,2020
216917,457,2020
216918,237,2020
216919,330,2020
216920,290,2020
216921,630,2020
216922,127,2020
216923,320,2020
216924,420,2020
216925,375,2020
216926,110,2020
216927,740,2020
216928,25,2020
216929,210,2020
216930,364,2020
216931,210,2020
216932,150,2020
216933,240,2020
216934,780,2020
216935,690,2020
216936,0,2020
216937,640,2020
216938,870,2020
216939,120,2020
216940,265,2020
216941,245,2020
216942,180,2020
216943,305,2020
216944,105,2020
216945,735,2020
216946,750,2020
216947,660,2020
